FacilityID;NationalID;FacilityName;PostalCode;CountryName;Lat;Long;CompetentAuthorityName;StreetName;BuildingNumber;City;MainIAActivityCode;MainIASectorName;MainIAActivityName;MainIASubActivityName;MainActivityIndicator;ReportingYear;PollutantName;PollutantGroupName;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;industrial category;Manually researched activity;comment;number no value;information status;FacilityID (Niklas);industrial category (Niklas);Manually researched activity (Niklas);Umbennenungen;local deviation(<>100m);1 latest FID;1 latest Name;1 latest Jahr;2 latest FID;2 latest Name;2 latest Jahr;2 älteste FID;2 oldest Name;2 oldest Jahr;1 oldest FID;1 oldest Name;1 oldest Jahr
15647;W197;APERAM STAINLESS BELGIUM SA;6200;Belgium;50.416;4.5355;Service Public de Wallonie;RUE DES ATELIERS;14;CHATELET;2.(b);Productiona and processing of metals;Installations for the production of pig iron or steel (primary or secondary melting) including continuous casting;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;202000000;209000000;109000000;130000000;123000000;153000000;160000000;169000000;185000000;198000000;183000000;Installations for the production of pig iron or steel (primary or secondary melting) including continuous casting;;;;;15647;#N/A;#N/A;;;;;;;;;;;;;;
15652;W209;SPANOLUX;6690;Belgium;50.291;5.956;Service Public de Wallonie;de la Forêt;2;VIELSALM;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;123000000;131000000;109000000;113000000;103000000;105000000;0;0;101000000;111000000;119000000;Thermal power stations and other combustion installations;;;;;15652;#N/A;#N/A;;;;;;;;;;;;;;
15788;03000006;Agropolihim AD;9160;Bulgaria;43.20079;27.660154;Executive Environment Agency;Industrialna zona;;Devnya;4.(c);Chemical industry;Chemical installations for the production on an industrial scale of phosphorous-, nitrogen- or potassium-based fertilisers (simple or compound fertilisers);;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;224000000;209000000;193000000;225000000;262000000;193000000;435000000;437000000;491000000;514000000;498000000;Chemical installations for the production on an industrial scale of phosphorous-, nitrogen- or potassium-based fertilisers (simple or compound fertilisers);;;;;15788;Other;0;;;;;;;;;;;;;;
15796;13000004;Gorivna instalatsia s nominalna toplinna moshtnost 510 MWt;6280;Bulgaria;42.154472;25.90614;Executive Environment Agency;izvan grada;;Galabovo;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;1960000000;1750000000;1450000000;1290000000;298000000;1090000000;1070000000;1180000000;956000000;853000000;684000000;Thermal power stations and other combustion installations;;;;;15796;Other;0;;;;;;;;;;;;;;
15797;13000010;"Kompresorna stantsia ""Lozenets""";8688;Bulgaria;42.649044;26.731417;Executive Environment Agency;s. Lozenets;;Lozenets;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2007;Carbon dioxide (CO2);Greenhouse gases;110000000;0;0;0;0;0;0;0;0;0;0;Thermal power stations and other combustion installations;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
15799;03000011;"Kompresorna stantsia ""Provadia""";9217;Bulgaria;43.2148;27.3885;Executive Environment Agency;s. Krivnya;;Krivnya;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2007;Carbon dioxide (CO2);Greenhouse gases;104000000;0;0;0;0;0;0;0;0;0;0;Thermal power stations and other combustion installations;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
15800;03000010;Kompresorna stantsia Kardam;9530;Bulgaria;43.77921;28.124077;Executive Environment Agency;s. Kardam;;Kardam;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2007;Carbon dioxide (CO2);Greenhouse gases;111000000;0;0;0;0;0;0;0;0;0;0;Thermal power stations and other combustion installations;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
15802;06000001;TETs kam;3700;Bulgaria;43.947945;22.850779;Executive Environment Agency;Yuzhna promishlena zona;;Vidin;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2014;Carbon dioxide (CO2);Greenhouse gases;573000000;489000000;536000000;430000000;380000000;385000000;358000000;303000000;0;0;0;Thermal power stations and other combustion installations;;;;;15802;Other;0;;;;;;;;;;;;;;
15805;14000010;VULKAN;6405;Bulgaria;42.069168;25.544722;Executive Environment Agency;kvartal Vulkan;;Dimitrovgrad;3.(c);Mineral industry;Installations for the production of:;  Cement clinker in rotary kilns;TRUE;2011;Carbon dioxide (CO2);Greenhouse gases;342000000;360000000;268000000;0;180000000;0;0;0;0;0;0;Installations for the production of:;;;;;15805;Other;0;;;;;;;;;;;;;;
15810;03000001;"""Deven"" AD";9160;Bulgaria;43.2028;27.613583;Executive Environment Agency;Promishlena zona - yug;;Devnya;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;1620000000;1510000000;925000000;1470000000;1600000000;1610000000;1530000000;1690000000;1460000000;0;1370000000;Thermal power stations and other combustion installations;;;;;15810;Coal power plant;Coal power plant;;;;;;;;;;;;;;
15811;03000005;Devnya Tsiment;9160;Bulgaria;43.235107;27.594131;Executive Environment Agency;Promishlena Zona;;Devnya;3.(c);Mineral industry;Installations for the production of:;  Cement clinker in rotary kilns;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;1730000000;1520000000;0;498000000;431000000;822000000;835000000;770000000;786000000;932000000;955000000;Installations for the production of:;;;;;15811;Other;0;;;;;;;;;;;;;;
15814;09000004;Ploshtadka Plovdiv;4003;Bulgaria;42.169785;24.739872;Executive Environment Agency;Georgi Benev;15;Severen;3.(e);Mineral industry;Installations for the manufacture of glass, including glass fibre;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;0;0;0;0;117000000;121000000;117000000;118000000;116000000;103000000;119000000;Installations for the manufacture of glass, including glass fibre;;;;;15814;Other;0;;;;;;;;;;;;;;
15819;13000001;"TETs ""Kontur Global Maritsa Iztok 3""";6294;Bulgaria;42.144905;26.002517;Executive Environment Agency;s. Mednikarovo;;Mednikarovo;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;4800000000;5170000000;4950000000;6090000000;6480000000;4550000000;3480000000;4110000000;5760000000;4690000000;5430000000;Thermal power stations and other combustion installations;;;;;15819;Coal power plant;Coal power plant;;;;;;;;;;;;;;
15823;08000002;Zlatna Panega Tsiment AD;5760;Bulgaria;43.088184;24.170937;Executive Environment Agency;Shipka;2;Zlatna Panega;3.(c);Mineral industry;Installations for the production of:;  Cement clinker in rotary kilns;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;746000000;877000000;417000000;0;381000000;490000000;334000000;398000000;488000000;482000000;487000000;Installations for the production of:;;;;;15823;Other;0;;;;;;;;;;;;;;
15825;09000015;Kaltsit AD;4230;Bulgaria;42.026443;24.864027;Executive Environment Agency;Promishlena zona;;Asenovgrad;3.(c);Mineral industry;Installations for the production of:;  Cement clinker or lime in other furnaces;TRUE;2011;Carbon dioxide (CO2);Greenhouse gases;106000000;112000000;0;100000000;100000000;0;0;0;0;0;0;Installations for the production of:;;;;;15825;Other;0;;;;;;;;;;;;;;
15833;02000008;Lukoyl Neftohim Burgas AD, gr Burgas;8104;Bulgaria;42.54544;27.336508;Executive Environment Agency;Zapadna Industrialna Zona;;Burgas;1.(a);Energy sector;Mineral oil and gas refineries;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;2620000000;2390000000;1110000000;1120000000;1100000000;1110000000;1140000000;1020000000;1230000000;1640000000;1770000000;Mineral oil and gas refineries;;;;;15833;Other;0;;;;;;;;;;;;;;
15841;14000002;"""NEOHIM""AD";6403;Bulgaria;42.05;25.617222;Executive Environment Agency;"""HIMKOMBINATSKA""";3;Dimitrovgrad;4.(c);Chemical industry;Chemical installations for the production on an industrial scale of phosphorous-, nitrogen- or potassium-based fertilisers (simple or compound fertilisers);;TRUE;2009;Carbon dioxide (CO2);Greenhouse gases;247000000;258000000;143000000;0;0;0;0;0;0;0;0;Chemical installations for the production on an industrial scale of phosphorous-, nitrogen- or potassium-based fertilisers (simple or compound fertilisers);;;;;;#N/A;#N/A;;;;;;;;;;;;;;
15847;12000002;ZNHV;2239;Bulgaria;42.90878;22.976383;Executive Environment Agency;s. Golyamo Malovo;;Golemo Malovo;3.(c);Mineral industry;Installations for the production of:;  Cement clinker or lime in other furnaces;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;0;0;0;0;0;0;0;132000000;134000000;131000000;113000000;Installations for the production of:;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
15858;04000004;Instalatsia za proizvodstvo na sulfatno izbelena tseluloza ot shirokolistna darvesina (Zavod za tseluloza), Elektrolizna instalatsia proizvodstvo na natriev hlorat;5253;Bulgaria;43.639465;25.305538;Executive Environment Agency;Zapadna industrialna zona;Свилоза;Svishtov;6.(a);Paper and wood production processing;Industrial plants for the production of pulp from timber or similar fibrous materials;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;264000000;332000000;0;123000000;424000000;364000000;504000000;471000000;468000000;310000000;519000000;Industrial plants for the production of pulp from timber or similar fibrous materials;;;;;15858;Other;0;;;;;;;;;;;;;;
15868;03000008;"""Solvey Sodi "" AD";9160;Bulgaria;43.263611;27.708887;Executive Environment Agency;Promishlena zona  - yug;;Devnya;4.(b);Chemical industry;Chemical installations for the production on an industrial scale of basic inorganic chemicals, such as:;  Salts;TRUE;2015;Carbon dioxide (CO2);Greenhouse gases;433000000;472000000;296000000;401000000;499000000;513000000;492000000;558000000;537000000;0;0;Chemical installations for the production on an industrial scale of basic inorganic chemicals, such as:;;;;;15868;Other;0;;;;;;;;;;;;;;
15871;17000003;Stomana Indastri AD;2304;Bulgaria;42.593002;23.10493;Executive Environment Agency;Vladaysko vastanie;1;Pernik;2.(b);Productiona and processing of metals;Installations for the production of pig iron or steel (primary or secondary melting) including continuous casting;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;137000000;174000000;137000000;141000000;171000000;135000000;0;116000000;116000000;109000000;122000000;Installations for the production of pig iron or steel (primary or secondary melting) including continuous casting;;;;;15871;Other;0;;;;;;;;;;;;;;
15872;17000006;"TETs ""Bobov dol""";2635;Bulgaria;42.285164;23.0344;Executive Environment Agency;"TETs ""Bobov dol""EAD";;Golemo selo;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2014;Carbon dioxide (CO2);Greenhouse gases;2910000000;2580000000;2140000000;2380000000;2830000000;1720000000;2030000000;2300000000;0;0;0;Thermal power stations and other combustion installations;;;;;15872;Coal power plant;Coal power plant;;;;;;;;;;;;;;
15873;03000003;TETs Varna;9168;Bulgaria;43.19477;27.765472;Executive Environment Agency;s. Ezerovo;;Ezerovo;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2014;Carbon dioxide (CO2);Greenhouse gases;3720000000;3610000000;2340000000;2930000000;3110000000;1580000000;0;968000000;0;0;0;Thermal power stations and other combustion installations;;;;;15873;Coal power plant;Coal power plant;;;;;;;;;;;;;;
15874;14000008;"TETs ""Maritsa"" AD Dimitrovgrad";6400;Bulgaria;42.051971;25.62324;Executive Environment Agency;Promishlena zona;;Dimitrovgrad;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2014;Carbon dioxide (CO2);Greenhouse gases;983000000;728000000;762000000;631000000;234000000;139000000;695000000;480000000;0;0;0;Thermal power stations and other combustion installations;;;;;15874;Other;0;;;;;;;;;;;;;;
15875;13000002;"""TETs Maritsa iztok 2"" EAD";6265;Bulgaria;42.25642;26.132015;Executive Environment Agency;s. Kovachevo;;Kovachevo;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;9140000000;9130000000;9630000000;9870000000;13000000000;11100000000;9460000000;10300000000;11300000000;9650000000;10500000000;Thermal power stations and other combustion installations;;;;;15875;Coal power plant;Coal power plant;;;;;;;;;;;;;;
15876;04000017;Gorivna instalatsia za proizvodstvo na toplinna energia - parogeneratori tip TP 47 - 2br s edinichna toplinna moshtnost 165 MW.AD;5250;Bulgaria;43.641945;25.304722;Executive Environment Agency;Zapadna industrialna zona,;;Svishtov;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2014;Carbon dioxide (CO2);Greenhouse gases;601000000;774000000;847000000;654000000;518000000;340000000;485000000;272000000;0;0;0;Thermal power stations and other combustion installations;;;;;15876;Other;0;;;;;;;;;;;;;;
15879;09000012;TETs;4003;Bulgaria;42.183807;24.740973;Executive Environment Agency;Vasil Levski;236;Severen;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;119000000;102000000;103000000;0;0;158000000;149000000;141000000;147000000;155000000;157000000;Thermal power stations and other combustion installations;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
15880;12000011;"OTs""Zemlyane""";1680;Bulgaria;42.68682;23.28439;Executive Environment Agency;"""Kostenets""";5;Krasno selo;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;167000000;171000000;182000000;178000000;170000000;166000000;127000000;131000000;165000000;142000000;169000000;Thermal power stations and other combustion installations;;;;;15880;Other;0;;;;;;;;;;;;;;
15881;12000004;"TR ""Sofia-Iztok""";1528;Bulgaria;42.65044;23.41428;Executive Environment Agency;Dimitar Peshev;6;Sofia;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;634000000;589000000;623000000;619000000;647000000;614000000;576000000;554000000;571000000;532000000;538000000;Thermal power stations and other combustion installations;;;;;15881;Other;0;;;;;;;;;;;;;;
15882;12000005;"TETs ""Sofia""";1220;Bulgaria;42.719167;23.3225;Executive Environment Agency;"""202""";6;Serdika;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;453000000;408000000;438000000;424000000;464000000;467000000;491000000;429000000;339000000;402000000;369000000;Thermal power stations and other combustion installations;;;;;15882;Other;0;;;;;;;;;;;;;;
15883;12000010;OTs;1346;Bulgaria;42.75155;23.25249;Executive Environment Agency;s.Voluyak;;Voluyak;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;127000000;119000000;116000000;0;0;0;0;0;0;0;102000000;Thermal power stations and other combustion installations;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
15884;17000005;"TETs ""Republika""";2303;Bulgaria;42.606667;23.078333;Executive Environment Agency;kvartal Moshino;"ТЕЦ ""Реп";Pernik;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;649000000;634000000;484000000;508000000;567000000;531000000;570000000;605000000;574000000;523000000;449000000;Thermal power stations and other combustion installations;;;;;15884;Other;0;;;;;;;;;;;;;;
15885;10000011;"""Toplofikatsia- Ruse"" AD, TETs ""Ruse-Iztok""";7009;Bulgaria;43.86639;26.009167;Executive Environment Agency;TETs-Iztok;;Ruse;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;974000000;0;1060000000;728000000;543000000;520000000;534000000;588000000;431000000;342000000;361000000;Thermal power stations and other combustion installations;;;;;15885;Other;0;;;;;;;;;;;;;;
15887;13000017;Toplofikatsia  Sliven;8800;Bulgaria;42.654762;26.325853;Executive Environment Agency;Stefan Karadzha;23;Sliven;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;282000000;233000000;206000000;206000000;224000000;250000000;190000000;254000000;229000000;220000000;199000000;Thermal power stations and other combustion installations;;;;;15887;Other;0;;;;;;;;;;;;;;
15888;15000013;"""Trakia Glas Balgaria"" EAD";7700;Bulgaria;43.275276;26.519583;Executive Environment Agency;"kv.""Vabel""; Industrialna zona";;Targovishte;3.(e);Mineral industry;Installations for the manufacture of glass, including glass fibre;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;157000000;157000000;171000000;0;193000000;184000000;190000000;231000000;215000000;0;348000000;Installations for the manufacture of glass, including glass fibre;;;;;15888;Other;0;;;;;;;;;;;;;;
15892;05000005;Ploshtadka Beli Izvor;3040;Bulgaria;43.28318;23.463966;Executive Environment Agency;s. Beli izvor;;Beli izvor;3.(c);Mineral industry;Installations for the production of:;  Cement clinker in rotary kilns;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;521000000;397000000;301000000;373000000;416000000;454000000;467000000;437000000;452000000;430000000;427000000;Installations for the production of:;;;;;15892;Other;0;;;;;;;;;;;;;;
15893;08000003;zavod Pleven;5800;Bulgaria;43.43723;24.556396;Executive Environment Agency;Zapadna industrialna zona;;Pleven;3.(c);Mineral industry;Installations for the production of:;  Cement clinker in rotary kilns;TRUE;2008;Carbon dioxide (CO2);Greenhouse gases;231000000;220000000;0;0;0;0;0;0;0;0;0;Installations for the production of:;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
15925;CZ80135653;C-Energy Bohemia s.r.o.;39102;Czech Republic;49.36673727;14.70002942;Ministry of the Environment of the Czech Republic;Průmyslová;748;Planá nad Lužnicí;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;380000000;380000000;314000000;293000000;232000000;212000000;215000000;171000000;115000000;122000000;122000000;Thermal power stations and other combustion installations;;;;;15925;Other;0;;;;;;;;;;;;;;
